client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
2253,28,services,married,high.school,no,yes,may,8,176,4,0,nonexistent,93.994,4.856,no
2254,29,management,married,university.degree,no,no,may,19,134,2,0,nonexistent,93.994,4.856,no
2255,57,blue-collar,married,professional.course,unknown,unknown,may,18,514,5,0,nonexistent,93.994,4.856,no
2256,53,blue-collar,married,basic.9y,unknown,no,may,3,181,5,0,nonexistent,93.994,4.856,no
2257,39,blue-collar,married,basic.9y,unknown,no,may,5,504,4,0,nonexistent,93.994,4.856,yes
2258,60,technician,divorced,professional.course,unknown,yes,may,11,160,3,0,nonexistent,93.994,4.856,no
2259,42,blue-collar,married,basic.4y,unknown,no,may,3,267,3,0,nonexistent,93.994,4.856,no
2260,30,admin.,married,university.degree,no,yes,may,23,907,2,0,nonexistent,93.994,4.856,no
2261,34,technician,married,university.degree,no,no,may,25,200,1,0,nonexistent,93.994,4.856,no
2262,43,technician,single,professional.course,no,no,may,27,139,1,0,nonexistent,93.994,4.856,no
2263,38,blue-collar,married,basic.6y,no,yes,may,25,147,1,0,nonexistent,93.994,4.856,no
2264,35,admin.,single,university.degree,no,yes,may,16,153,1,0,nonexistent,93.994,4.856,no
2265,26,admin.,single,high.school,no,no,may,4,109,1,0,nonexistent,93.994,4.856,no
2266,31,blue-collar,married,basic.9y,no,yes,may,22,97,2,0,nonexistent,93.994,4.856,no
2267,55,unemployed,married,basic.4y,unknown,yes,may,11,164,1,0,nonexistent,93.994,4.856,no
2268,59,housemaid,married,basic.4y,unknown,no,may,2,70,1,0,nonexistent,93.994,4.856,no
2269,28,blue-collar,single,basic.9y,no,unknown,may,25,71,1,0,nonexistent,93.994,4.856,no
2270,48,blue-collar,married,basic.9y,no,yes,may,22,723,1,0,nonexistent,93.994,4.856,no
2271,37,services,married,basic.9y,no,yes,may,1,518,1,0,nonexistent,93.994,4.856,no
2272,35,blue-collar,married,basic.6y,unknown,no,may,8,147,1,0,nonexistent,93.994,4.856,no
2273,30,admin.,single,high.school,no,yes,may,5,101,1,0,nonexistent,93.994,4.856,no
2274,30,admin.,single,high.school,no,no,may,1,142,1,0,nonexistent,93.994,4.856,no
2275,32,admin.,single,university.degree,unknown,no,may,15,1346,1,0,nonexistent,93.994,4.856,yes
2276,53,admin.,married,high.school,no,yes,may,6,520,1,0,nonexistent,93.994,4.856,no
2277,34,blue-collar,married,basic.4y,no,no,may,21,611,2,0,nonexistent,93.994,4.856,no
2278,51,unemployed,married,basic.9y,unknown,yes,may,12,66,1,0,nonexistent,93.994,4.856,no
2279,43,admin.,married,high.school,no,yes,may,16,135,3,0,nonexistent,93.994,4.856,no
2280,54,retired,divorced,basic.4y,no,yes,may,27,276,2,0,nonexistent,93.994,4.856,no
2281,45,services,single,professional.course,unknown,no,may,17,449,1,0,nonexistent,93.994,4.856,no
2282,46,management,single,university.degree,no,no,may,3,98,1,0,nonexistent,93.994,4.856,no
2283,57,admin.,divorced,university.degree,no,yes,may,22,105,1,0,nonexistent,93.994,4.856,no
2284,34,admin.,divorced,university.degree,no,no,may,9,382,2,0,nonexistent,93.994,4.856,no
2285,33,housemaid,married,basic.4y,no,no,may,26,213,1,0,nonexistent,93.994,4.856,no
2286,48,admin.,married,high.school,no,yes,may,30,116,1,0,nonexistent,93.994,4.856,no
2287,37,unknown,married,university.degree,no,no,may,12,249,3,0,nonexistent,93.994,4.856,no
2288,33,self-employed,married,university.degree,no,yes,may,27,50,1,0,nonexistent,93.994,4.856,no
2289,36,admin.,single,university.degree,no,no,may,18,138,1,0,nonexistent,93.994,4.856,no
2290,48,unknown,married,basic.4y,unknown,no,may,16,375,1,0,nonexistent,93.994,4.856,no
2291,28,blue-collar,single,basic.9y,no,yes,may,15,49,1,0,nonexistent,93.994,4.856,no
2292,30,admin.,single,university.degree,no,yes,may,4,178,2,0,nonexistent,93.994,4.856,no
2293,31,management,single,university.degree,no,no,may,28,169,1,0,nonexistent,93.994,4.856,no
2294,51,unemployed,married,basic.9y,unknown,no,may,20,1386,1,0,nonexistent,93.994,4.856,no
2295,26,admin.,married,high.school,unknown,no,may,12,155,1,0,nonexistent,93.994,4.856,no
2296,40,blue-collar,married,basic.6y,unknown,no,may,12,120,1,0,nonexistent,93.994,4.856,no
2297,40,blue-collar,married,basic.6y,unknown,yes,may,29,203,1,0,nonexistent,93.994,4.856,no
2298,51,blue-collar,divorced,basic.4y,no,no,may,4,244,1,0,nonexistent,93.994,4.856,no
2299,30,blue-collar,single,basic.9y,no,yes,may,11,428,1,0,nonexistent,93.994,4.856,no
2300,34,entrepreneur,married,professional.course,no,yes,may,25,53,1,0,nonexistent,93.994,4.856,no
2301,51,blue-collar,divorced,basic.4y,no,no,may,26,360,1,0,nonexistent,93.994,4.856,no
2302,39,admin.,single,high.school,unknown,no,may,23,215,1,0,nonexistent,93.994,4.856,no
2303,57,blue-collar,married,basic.4y,unknown,no,may,18,500,2,0,nonexistent,93.994,4.856,no
2304,33,technician,divorced,high.school,no,no,may,19,207,1,0,nonexistent,93.994,4.856,no
2305,33,management,married,basic.4y,no,yes,may,1,568,4,0,nonexistent,93.994,4.856,yes
2306,22,blue-collar,single,basic.6y,unknown,unknown,may,7,270,1,0,nonexistent,93.994,4.856,no
2307,38,admin.,married,university.degree,no,unknown,may,17,154,1,0,nonexistent,93.994,4.856,no
2308,56,technician,married,basic.4y,unknown,unknown,may,26,272,1,0,nonexistent,93.994,4.856,no
2309,45,services,married,high.school,no,no,may,24,229,1,0,nonexistent,93.994,4.856,no
2310,50,technician,married,professional.course,no,no,may,14,108,1,0,nonexistent,93.994,4.856,no
2311,28,admin.,married,university.degree,no,yes,may,11,210,1,0,nonexistent,93.994,4.856,no
2312,53,technician,married,professional.course,unknown,yes,may,22,383,1,0,nonexistent,93.994,4.856,no
2313,39,self-employed,married,basic.4y,unknown,yes,may,16,3366,3,0,nonexistent,93.994,4.856,no
2314,33,technician,divorced,professional.course,no,no,may,15,259,6,0,nonexistent,93.994,4.856,no
2315,38,management,married,basic.9y,no,yes,may,21,1000,1,0,nonexistent,93.994,4.856,yes
2316,35,admin.,single,high.school,no,yes,may,31,618,1,0,nonexistent,93.994,4.856,yes
2317,28,blue-collar,married,basic.9y,unknown,no,may,16,237,1,0,nonexistent,93.994,4.856,no
2318,30,technician,single,university.degree,unknown,no,may,29,106,1,0,nonexistent,93.994,4.856,no
2319,37,admin.,single,university.degree,no,no,may,12,351,1,0,nonexistent,93.994,4.856,no
2320,42,housemaid,married,high.school,unknown,yes,may,7,218,1,0,nonexistent,93.994,4.856,no
2321,35,services,single,high.school,no,no,may,21,198,1,0,nonexistent,93.994,4.856,no
2322,48,admin.,divorced,high.school,no,no,may,3,284,2,0,nonexistent,93.994,4.856,no
2323,41,technician,married,professional.course,unknown,yes,may,2,190,1,0,nonexistent,93.994,4.856,no
2324,26,blue-collar,married,basic.9y,no,no,may,17,295,1,0,nonexistent,93.994,4.856,no
2325,26,blue-collar,single,high.school,unknown,no,may,27,106,1,0,nonexistent,93.994,4.856,no
2326,47,blue-collar,married,basic.4y,unknown,no,may,19,93,1,0,nonexistent,93.994,4.856,no
2327,58,retired,married,unknown,no,unknown,may,31,174,1,0,nonexistent,93.994,4.856,no
2328,58,retired,married,unknown,no,unknown,may,5,124,1,0,nonexistent,93.994,4.856,no
2329,54,management,divorced,university.degree,no,yes,may,21,62,3,0,nonexistent,93.994,4.856,no
2330,38,blue-collar,single,basic.9y,no,yes,may,25,2231,1,0,nonexistent,93.994,4.856,yes
2331,40,technician,divorced,university.degree,no,yes,may,13,217,1,0,nonexistent,93.994,4.856,no
2332,35,admin.,married,university.degree,no,yes,may,15,343,1,0,nonexistent,93.994,4.856,no
2333,35,blue-collar,married,basic.9y,no,no,may,21,227,4,0,nonexistent,93.994,4.856,no
2334,34,admin.,married,professional.course,no,yes,may,20,248,2,0,nonexistent,93.994,4.856,no
2335,28,technician,married,high.school,no,no,may,28,180,1,0,nonexistent,93.994,4.856,no
2336,36,services,single,basic.9y,no,yes,may,11,117,1,0,nonexistent,93.994,4.856,no
2337,42,admin.,single,high.school,no,no,may,13,205,1,0,nonexistent,93.994,4.856,no
2338,37,technician,single,university.degree,no,yes,may,31,370,1,0,nonexistent,93.994,4.856,no
2339,45,services,married,basic.9y,no,no,may,24,427,1,0,nonexistent,93.994,4.856,no
2340,48,self-employed,married,basic.9y,unknown,yes,may,4,289,2,0,nonexistent,93.994,4.856,no
2341,53,technician,married,professional.course,unknown,yes,may,20,170,1,0,nonexistent,93.994,4.856,no
2342,42,technician,married,basic.6y,no,yes,may,11,705,1,0,nonexistent,93.994,4.856,no
2343,53,technician,married,professional.course,unknown,yes,may,15,198,1,0,nonexistent,93.994,4.856,no
2344,53,technician,married,professional.course,unknown,yes,may,16,247,1,0,nonexistent,93.994,4.856,no
2345,33,blue-collar,divorced,basic.6y,unknown,yes,may,16,226,1,0,nonexistent,93.994,4.856,no
2346,30,unknown,single,university.degree,no,no,may,27,213,1,0,nonexistent,93.994,4.856,no
2347,34,admin.,married,university.degree,no,no,may,14,174,1,0,nonexistent,93.994,4.856,no
2348,48,technician,married,high.school,no,no,may,21,166,1,0,nonexistent,93.994,4.856,no
2349,34,admin.,married,university.degree,no,no,may,28,373,1,0,nonexistent,93.994,4.856,no
2350,49,services,divorced,basic.9y,no,yes,may,5,259,1,0,nonexistent,93.994,4.856,no
2351,48,technician,married,high.school,no,no,may,8,340,1,0,nonexistent,93.994,4.856,no
2352,38,blue-collar,single,university.degree,unknown,no,may,21,392,1,0,nonexistent,93.994,4.856,no
2353,44,technician,married,professional.course,unknown,yes,may,11,245,1,0,nonexistent,93.994,4.856,no
2354,36,blue-collar,married,basic.9y,unknown,no,may,23,136,1,0,nonexistent,93.994,4.856,no
2355,44,blue-collar,divorced,basic.4y,unknown,yes,may,4,148,1,0,nonexistent,93.994,4.856,no
2356,50,self-employed,married,university.degree,no,yes,may,10,137,1,0,nonexistent,93.994,4.856,no
2357,38,blue-collar,single,university.degree,unknown,no,may,22,456,1,0,nonexistent,93.994,4.856,no
2358,41,technician,married,professional.course,no,yes,may,9,107,1,0,nonexistent,93.994,4.856,no
2359,45,blue-collar,married,basic.4y,no,no,may,25,44,1,0,nonexistent,93.994,4.856,no
2360,53,admin.,married,university.degree,no,yes,may,30,118,1,0,nonexistent,93.994,4.856,no
2361,36,entrepreneur,married,university.degree,no,yes,may,11,135,1,0,nonexistent,93.994,4.856,no
2362,45,services,married,high.school,no,yes,may,3,276,1,0,nonexistent,93.994,4.856,no
2363,34,services,married,basic.9y,unknown,yes,may,12,150,2,0,nonexistent,93.994,4.856,no
2364,37,blue-collar,married,professional.course,no,no,may,4,118,1,0,nonexistent,93.994,4.856,no
2365,25,technician,single,university.degree,no,yes,may,28,38,1,0,nonexistent,93.994,4.856,no
2366,35,admin.,divorced,university.degree,no,no,may,30,232,3,0,nonexistent,93.994,4.856,no
2367,34,admin.,married,university.degree,no,no,may,20,1167,1,0,nonexistent,93.994,4.856,no
2368,32,unknown,married,basic.6y,unknown,no,may,2,39,2,0,nonexistent,93.994,4.856,no
2369,32,admin.,divorced,high.school,no,no,may,25,325,1,0,nonexistent,93.994,4.856,no
2370,39,self-employed,single,university.degree,no,no,may,15,311,1,0,nonexistent,93.994,4.856,no
2371,36,admin.,married,high.school,no,no,may,22,147,1,0,nonexistent,93.994,4.856,no
2372,46,entrepreneur,married,university.degree,no,yes,may,8,125,1,0,nonexistent,93.994,4.856,no
2373,56,entrepreneur,married,university.degree,no,no,may,29,98,1,0,nonexistent,93.994,4.856,no
2374,37,technician,single,basic.9y,unknown,no,may,12,93,1,0,nonexistent,93.994,4.856,no
2375,37,technician,single,basic.9y,unknown,no,may,12,83,1,0,nonexistent,93.994,4.856,no
2376,39,blue-collar,married,high.school,no,yes,may,9,67,1,0,nonexistent,93.994,4.856,no
2377,52,services,married,unknown,unknown,no,may,22,77,1,0,nonexistent,93.994,4.856,no
2378,39,services,married,unknown,unknown,no,may,1,191,1,0,nonexistent,93.994,4.856,no
2379,52,services,married,unknown,unknown,no,may,7,144,1,0,nonexistent,93.994,4.856,no
2380,51,technician,married,professional.course,unknown,no,may,26,20,1,0,nonexistent,93.994,4.856,no
2381,42,technician,single,unknown,no,no,may,10,27,1,0,nonexistent,93.994,4.856,no
2382,34,technician,married,high.school,no,no,may,20,174,4,0,nonexistent,93.994,4.856,no
2383,28,blue-collar,married,basic.9y,no,yes,may,26,260,3,0,nonexistent,93.994,4.856,no
2384,43,self-employed,single,professional.course,unknown,yes,may,20,94,1,0,nonexistent,93.994,4.856,no
2385,41,technician,single,professional.course,no,yes,may,1,122,1,0,nonexistent,93.994,4.856,no
2386,54,technician,married,professional.course,no,no,may,19,334,1,0,nonexistent,93.994,4.856,no
2387,53,blue-collar,married,basic.9y,no,yes,may,29,609,2,0,nonexistent,93.994,4.856,no
2388,47,admin.,married,university.degree,unknown,no,may,9,202,1,0,nonexistent,93.994,4.856,no
2389,47,admin.,married,university.degree,unknown,no,may,3,262,1,0,nonexistent,93.994,4.856,no
2390,39,blue-collar,married,basic.9y,no,no,may,20,302,1,0,nonexistent,93.994,4.856,no
2391,37,services,married,high.school,no,no,may,8,121,2,0,nonexistent,93.994,4.856,no
2392,40,technician,married,professional.course,unknown,no,may,25,202,3,0,nonexistent,93.994,4.856,no
2393,35,services,divorced,professional.course,unknown,no,may,20,806,1,0,nonexistent,93.994,4.856,no
2394,56,admin.,divorced,unknown,unknown,yes,may,27,31,1,0,nonexistent,93.994,4.856,no
2395,36,admin.,married,high.school,unknown,no,may,29,21,1,0,nonexistent,93.994,4.856,no
2396,45,blue-collar,married,basic.4y,unknown,yes,may,3,334,2,0,nonexistent,93.994,4.856,no
2397,38,technician,single,university.degree,no,yes,may,22,156,1,0,nonexistent,93.994,4.856,no
2398,41,technician,married,professional.course,no,no,may,2,92,1,0,nonexistent,93.994,4.856,no
2399,37,blue-collar,married,professional.course,unknown,no,may,25,128,2,0,nonexistent,93.994,4.856,no
2400,45,admin.,single,university.degree,no,no,may,3,766,1,0,nonexistent,93.994,4.856,no
2401,48,services,married,high.school,unknown,no,may,13,162,1,0,nonexistent,93.994,4.856,no
2402,29,admin.,single,basic.9y,unknown,no,may,29,255,5,0,nonexistent,93.994,4.856,no
2403,38,technician,single,university.degree,no,no,may,21,137,1,0,nonexistent,93.994,4.856,no
2404,48,services,married,high.school,unknown,yes,may,10,189,1,0,nonexistent,93.994,4.856,no
2405,40,blue-collar,married,high.school,no,no,may,18,110,1,0,nonexistent,93.994,4.856,no
2406,38,blue-collar,single,university.degree,unknown,yes,may,9,395,2,0,nonexistent,93.994,4.856,yes
2407,42,blue-collar,married,basic.4y,no,no,may,30,135,1,0,nonexistent,93.994,4.856,no
2408,32,blue-collar,married,basic.9y,no,no,may,25,102,4,0,nonexistent,93.994,4.856,no
2409,56,admin.,married,unknown,unknown,yes,may,20,705,1,0,nonexistent,93.994,4.856,no
2410,54,services,married,unknown,no,no,may,25,192,1,0,nonexistent,93.994,4.856,no
2411,60,retired,married,basic.4y,unknown,no,may,31,188,2,0,nonexistent,93.994,4.856,no
2412,47,admin.,married,high.school,unknown,yes,may,16,139,1,0,nonexistent,93.994,4.856,no
2413,46,blue-collar,married,unknown,unknown,no,may,21,131,1,0,nonexistent,93.994,4.856,no
2414,42,admin.,single,high.school,no,no,may,17,65,1,0,nonexistent,93.994,4.856,no
2415,55,blue-collar,married,basic.4y,unknown,yes,may,29,266,2,0,nonexistent,93.994,4.856,no
2416,37,services,married,high.school,no,yes,may,12,76,1,0,nonexistent,93.994,4.856,no
2417,38,technician,single,university.degree,no,no,may,24,1015,1,0,nonexistent,93.994,4.856,yes
2418,45,technician,married,university.degree,unknown,yes,may,6,122,1,0,nonexistent,93.994,4.856,no
2419,32,blue-collar,married,basic.6y,no,no,may,30,60,1,0,nonexistent,93.994,4.856,no
2420,37,blue-collar,married,professional.course,unknown,yes,may,19,111,3,0,nonexistent,93.994,4.856,no
2421,30,technician,married,university.degree,no,yes,may,12,683,2,0,nonexistent,93.994,4.856,yes
2422,36,blue-collar,married,high.school,no,no,may,23,100,1,0,nonexistent,93.994,4.856,no
2423,48,admin.,married,high.school,no,no,may,8,82,1,0,nonexistent,93.994,4.856,no
2424,51,admin.,single,basic.6y,no,no,may,15,470,1,0,nonexistent,93.994,4.856,yes
2425,46,housemaid,married,basic.4y,no,no,may,25,149,1,0,nonexistent,93.994,4.856,no
2426,48,blue-collar,divorced,basic.4y,unknown,no,may,12,106,1,0,nonexistent,93.994,4.856,no
2427,47,services,married,high.school,unknown,no,may,25,127,2,0,nonexistent,93.994,4.856,no
2428,41,blue-collar,married,basic.4y,unknown,yes,may,21,320,1,0,nonexistent,93.994,4.856,no
2429,53,retired,single,professional.course,unknown,yes,may,5,145,1,0,nonexistent,93.994,4.856,no
2430,55,retired,married,basic.4y,unknown,yes,may,23,129,1,0,nonexistent,93.994,4.856,no
2431,44,management,married,university.degree,unknown,no,may,19,730,1,0,nonexistent,93.994,4.856,no
2432,48,blue-collar,married,basic.4y,no,yes,may,8,36,1,0,nonexistent,93.994,4.856,no
2433,50,services,married,unknown,unknown,no,may,30,521,1,0,nonexistent,93.994,4.856,no
2434,34,blue-collar,married,basic.9y,no,no,may,2,95,3,0,nonexistent,93.994,4.856,no
2435,38,entrepreneur,married,basic.9y,no,no,may,26,120,1,0,nonexistent,93.994,4.856,no
2436,42,unemployed,single,university.degree,no,no,may,24,349,1,0,nonexistent,93.994,4.856,no
2437,57,retired,married,university.degree,no,yes,may,8,768,1,0,nonexistent,93.994,4.856,no
2438,58,blue-collar,divorced,basic.4y,no,yes,may,11,277,1,0,nonexistent,93.994,4.856,no
2439,48,management,married,university.degree,unknown,yes,may,31,289,1,0,nonexistent,93.994,4.856,no
2440,32,admin.,divorced,high.school,no,no,may,26,473,1,0,nonexistent,93.994,4.856,no
2441,35,admin.,single,university.degree,no,no,may,12,133,1,0,nonexistent,93.994,4.856,no
2442,55,retired,married,basic.6y,unknown,no,may,18,129,1,0,nonexistent,93.994,4.856,no
2443,47,blue-collar,married,basic.4y,no,yes,may,30,386,2,0,nonexistent,93.994,4.856,no
2444,31,services,married,basic.6y,unknown,no,may,16,1001,4,0,nonexistent,93.994,4.856,yes
2445,38,technician,married,professional.course,no,yes,may,14,76,1,0,nonexistent,93.994,4.856,no
2446,49,self-employed,married,professional.course,no,yes,may,23,214,1,0,nonexistent,93.994,4.856,no
2447,33,self-employed,divorced,basic.9y,no,yes,may,19,355,1,0,nonexistent,93.994,4.856,no
2448,27,admin.,single,university.degree,no,yes,may,13,194,2,0,nonexistent,93.994,4.856,no
2449,45,technician,married,university.degree,no,yes,may,27,845,1,0,nonexistent,93.994,4.856,yes
2450,34,management,divorced,university.degree,no,yes,may,31,208,1,0,nonexistent,93.994,4.856,no
2451,38,blue-collar,married,basic.4y,unknown,yes,may,25,173,1,0,nonexistent,93.994,4.856,no
2452,45,technician,single,professional.course,no,no,may,11,113,2,0,nonexistent,93.994,4.856,no
2453,28,admin.,single,unknown,no,no,may,29,109,2,0,nonexistent,93.994,4.856,no
2454,54,blue-collar,married,basic.4y,unknown,no,may,21,853,1,0,nonexistent,93.994,4.856,no
2455,58,retired,married,professional.course,unknown,no,may,22,518,1,0,nonexistent,93.994,4.856,no
2456,48,blue-collar,married,unknown,unknown,no,may,27,124,2,0,nonexistent,93.994,4.856,no
2457,57,admin.,divorced,basic.9y,unknown,no,may,5,452,2,0,nonexistent,93.994,4.856,no
2458,28,admin.,married,university.degree,no,unknown,may,8,203,2,0,nonexistent,93.994,4.856,no
2459,49,blue-collar,married,basic.9y,unknown,no,may,13,813,2,0,nonexistent,93.994,4.856,no
2460,60,retired,married,university.degree,unknown,unknown,may,18,81,1,0,nonexistent,93.994,4.856,no
